,HARPNUM,file_name,label
12300,2825,hmi.sharp_cea_720s.2825.20130610_060000_TAI,1
23517,6870,hmi.sharp_cea_720s.6870.20161130_050000_TAI,1
22454,6178,hmi.sharp_cea_720s.6178.20151217_080000_TAI,0
23767,6920,hmi.sharp_cea_720s.6920.20170121_000000_TAI,1
5491,843,hmi.sharp_cea_720s.843.20110906_080000_TAI,0
6821,1080,hmi.sharp_cea_720s.1080.20111122_200000_TAI,1
4075,702,hmi.sharp_cea_720s.702.20110707_110000_TAI,0
9190,1461,hmi.sharp_cea_720s.1461.20120319_110000_TAI,1
3434,605,hmi.sharp_cea_720s.605.20110526_000000_TAI,0
18013,5526,hmi.sharp_cea_720s.5526.20150504_120000_TAI,1
6058,902,hmi.sharp_cea_720s.902.20111002_040000_TAI,1
26270,7329,hmi.sharp_cea_720s.7329.20181228_080000_TAI,0
1611,330,hmi.sharp_cea_720s.330.20110109_080000_TAI,0
20382,5885,hmi.sharp_cea_720s.5885.20150822_120000_TAI,1
6770,1079,hmi.sharp_cea_720s.1079.20111121_080000_TAI,0
9093,1461,hmi.sharp_cea_720s.1461.20120312_220000_TAI,0
25324,7131,hmi.sharp_cea_720s.7131.20170911_050000_TAI,0
15338,4147,hmi.sharp_cea_720s.4147.20140525_030000_TAI,0
21442,6010,hmi.sharp_cea_720s.6010.20151020_080000_TAI,0
5960,899,hmi.sharp_cea_720s.899.20110924_090000_TAI,1
14704,4065,hmi.sharp_cea_720s.4065.20140428_060000_TAI,1
24294,6975,hmi.sharp_cea_720s.6975.20170405_000000_TAI,1
15627,4214,hmi.sharp_cea_720s.4214.20140607_080000_TAI,0
12497,2875,hmi.sharp_cea_720s.2875.20130618_160000_TAI,1
24768,7075,hmi.sharp_cea_720s.7075.20170713_120000_TAI,1
22211,6164,hmi.sharp_cea_720s.6164.20151210_080000_TAI,0
8074,1300,hmi.sharp_cea_720s.1300.20120109_000000_TAI,1
8827,1420,hmi.sharp_cea_720s.1420.20120226_080000_TAI,0
12630,2887,hmi.sharp_cea_720s.2887.20130628_010000_TAI,1
1042,223,hmi.sharp_cea_720s.223.20101026_000000_TAI,0
23196,6794,hmi.sharp_cea_720s.6794.20161013_080000_TAI,0
16623,4422,hmi.sharp_cea_720s.4422.20140803_100000_TAI,1
23646,6890,hmi.sharp_cea_720s.6890.20161224_080000_TAI,0
646,135,hmi.sharp_cea_720s.135.20100823_160000_TAI,0
21923,6075,hmi.sharp_cea_720s.6075.20151109_150000_TAI,0
4286,745,hmi.sharp_cea_720s.745.20110729_000000_TAI,0
27319,7493,hmi.sharp_cea_720s.7493.20201205_100000_TAI,1
18363,5571,hmi.sharp_cea_720s.5571.20150518_010000_TAI,1
8882,1425,hmi.sharp_cea_720s.1425.20120306_100000_TAI,0
8608,1390,hmi.sharp_cea_720s.1390.20120212_080000_TAI,0
17315,4610,hmi.sharp_cea_720s.4610.20141004_150000_TAI,0
24002,6961,hmi.sharp_cea_720s.6961.20170307_000000_TAI,0
23707,6902,hmi.sharp_cea_720s.6902.20170108_080000_TAI,0
17463,4623,hmi.sharp_cea_720s.4623.20141006_150000_TAI,1
17712,4698,hmi.sharp_cea_720s.4698.20141022_080000_TAI,1
24335,6982,hmi.sharp_cea_720s.6982.20170403_150000_TAI,1
2822,443,hmi.sharp_cea_720s.443.20110401_000000_TAI,0
28608,7658,hmi.sharp_cea_720s.7658.20210709_080000_TAI,0
25355,7131,hmi.sharp_cea_720s.7131.20170912_140000_TAI,1
3580,633,hmi.sharp_cea_720s.633.20110601_110000_TAI,0
26216,7316,hmi.sharp_cea_720s.7316.20181014_210000_TAI,0
6595,1038,hmi.sharp_cea_720s.1038.20111110_000000_TAI,0
21785,6041,hmi.sharp_cea_720s.6041.20151024_030000_TAI,0
4082,702,hmi.sharp_cea_720s.702.20110710_140000_TAI,1
25810,7237,hmi.sharp_cea_720s.7237.20180211_220000_TAI,1
8609,1390,hmi.sharp_cea_720s.1390.20120213_080000_TAI,0
28124,7590,hmi.sharp_cea_720s.7590.20210526_160000_TAI,1
7420,1169,hmi.sharp_cea_720s.1169.20111213_080000_TAI,0
730,156,hmi.sharp_cea_720s.156.20100906_140000_TAI,1
13965,3104,hmi.sharp_cea_720s.3104.20130828_000000_TAI,0
22898,6242,hmi.sharp_cea_720s.6242.20160114_000000_TAI,0
18978,5673,hmi.sharp_cea_720s.5673.20150617_110000_TAI,1
7054,1113,hmi.sharp_cea_720s.1113.20111126_000000_TAI,1
8949,1447,hmi.sharp_cea_720s.1447.20120307_050000_TAI,1
30182,8623,hmi.sharp_cea_720s.8623.20220923_090000_TAI,1
4477,750,hmi.sharp_cea_720s.750.20110730_050000_TAI,1
13781,3077,hmi.sharp_cea_720s.3077.20130814_150000_TAI,0
26414,7350,hmi.sharp_cea_720s.7350.20190319_190000_TAI,1
5899,892,hmi.sharp_cea_720s.892.20111001_180000_TAI,1
7335,1164,hmi.sharp_cea_720s.1164.20111205_030000_TAI,1
12286,2825,hmi.sharp_cea_720s.2825.20130609_160000_TAI,1
67,24,hmi.sharp_cea_720s.24.20100520_080000_TAI,0
13464,3041,hmi.sharp_cea_720s.3041.20130805_080000_TAI,0
16878,4505,hmi.sharp_cea_720s.4505.20140901_000000_TAI,0
24793,7075,hmi.sharp_cea_720s.7075.20170714_140000_TAI,1
21565,6015,hmi.sharp_cea_720s.6015.20151021_200000_TAI,1
5030,781,hmi.sharp_cea_720s.781.20110811_220000_TAI,0
19296,5692,hmi.sharp_cea_720s.5692.20150624_060000_TAI,1
21271,5983,hmi.sharp_cea_720s.5983.20150930_220000_TAI,1
24293,6975,hmi.sharp_cea_720s.6975.20170404_230000_TAI,1
10464,2626,hmi.sharp_cea_720s.2626.20130406_060000_TAI,1
1044,223,hmi.sharp_cea_720s.223.20101028_050000_TAI,0
13372,3021,hmi.sharp_cea_720s.3021.20130729_150000_TAI,0
179,51,hmi.sharp_cea_720s.51.20100611_130000_TAI,1
27083,7468,hmi.sharp_cea_720s.7468.20201107_220000_TAI,1
24686,7075,hmi.sharp_cea_720s.7075.20170708_060000_TAI,1
8406,1345,hmi.sharp_cea_720s.1345.20120131_080000_TAI,0
17814,4698,hmi.sharp_cea_720s.4698.20141027_010000_TAI,1
20057,5848,hmi.sharp_cea_720s.5848.20150807_020000_TAI,1
17762,4698,hmi.sharp_cea_720s.4698.20141024_160000_TAI,1
6025,902,hmi.sharp_cea_720s.902.20110930_170000_TAI,1
23710,6905,hmi.sharp_cea_720s.6905.20170102_230000_TAI,0
13363,3018,hmi.sharp_cea_720s.3018.20130806_160000_TAI,0
16634,4422,hmi.sharp_cea_720s.4422.20140804_080000_TAI,0
3603,639,hmi.sharp_cea_720s.639.20110605_080000_TAI,0
23556,6870,hmi.sharp_cea_720s.6870.20161204_030000_TAI,1
15909,4261,hmi.sharp_cea_720s.4261.20140620_010000_TAI,0
30126,8616,hmi.sharp_cea_720s.8616.20220924_080000_TAI,0
5881,892,hmi.sharp_cea_720s.892.20110930_220000_TAI,1
26325,7335,hmi.sharp_cea_720s.7335.20190127_180000_TAI,0
18467,5583,hmi.sharp_cea_720s.5583.20150522_160000_TAI,0
8385,1340,hmi.sharp_cea_720s.1340.20120125_080000_TAI,0
11778,2739,hmi.sharp_cea_720s.2739.20130521_040000_TAI,1
27895,7571,hmi.sharp_cea_720s.7571.20210416_080000_TAI,0
10658,2636,hmi.sharp_cea_720s.2636.20130407_110000_TAI,1
12365,2844,hmi.sharp_cea_720s.2844.20130610_000000_TAI,0
3486,618,hmi.sharp_cea_720s.618.20110522_160000_TAI,0
7344,1164,hmi.sharp_cea_720s.1164.20111209_080000_TAI,0
15167,4131,hmi.sharp_cea_720s.4131.20140516_150000_TAI,1
28662,7665,hmi.sharp_cea_720s.7665.20210716_050000_TAI,1
3015,489,hmi.sharp_cea_720s.489.20110408_080000_TAI,0
19204,5692,hmi.sharp_cea_720s.5692.20150620_100000_TAI,1
5564,852,hmi.sharp_cea_720s.852.20110910_170000_TAI,0
15638,4218,hmi.sharp_cea_720s.4218.20140613_080000_TAI,0
16015,4288,hmi.sharp_cea_720s.4288.20140629_150000_TAI,1
19853,5808,hmi.sharp_cea_720s.5808.20150726_020000_TAI,1
24803,7075,hmi.sharp_cea_720s.7075.20170715_000000_TAI,1
17447,4623,hmi.sharp_cea_720s.4623.20141005_230000_TAI,1
408,89,hmi.sharp_cea_720s.89.20100712_080000_TAI,0
2646,407,hmi.sharp_cea_720s.407.20110315_100000_TAI,1
787,182,hmi.sharp_cea_720s.182.20100916_010000_TAI,0
22417,6172,hmi.sharp_cea_720s.6172.20151220_120000_TAI,1
27284,7493,hmi.sharp_cea_720s.7493.20201203_230000_TAI,1
23608,6882,hmi.sharp_cea_720s.6882.20161213_190000_TAI,0
12222,2809,hmi.sharp_cea_720s.2809.20130531_180000_TAI,1
7389,1168,hmi.sharp_cea_720s.1168.20111211_150000_TAI,1
19773,5781,hmi.sharp_cea_720s.5781.20150717_090000_TAI,0
18799,5653,hmi.sharp_cea_720s.5653.20150609_150000_TAI,1
1243,261,hmi.sharp_cea_720s.261.20101117_080000_TAI,0
23278,6817,hmi.sharp_cea_720s.6817.20161024_080000_TAI,0
8487,1367,hmi.sharp_cea_720s.1367.20120204_080000_TAI,0
30036,8602,hmi.sharp_cea_720s.8602.20220918_190000_TAI,1
19502,5739,hmi.sharp_cea_720s.5739.20150710_150000_TAI,1
20336,5885,hmi.sharp_cea_720s.5885.20150820_140000_TAI,1
217,54,hmi.sharp_cea_720s.54.20100611_220000_TAI,1
27199,7484,hmi.sharp_cea_720s.7484.20201130_110000_TAI,1
28583,7651,hmi.sharp_cea_720s.7651.20210703_080000_TAI,0
6521,1016,hmi.sharp_cea_720s.1016.20111102_080000_TAI,0
12563,2880,hmi.sharp_cea_720s.2880.20130620_070000_TAI,0
30193,8623,hmi.sharp_cea_720s.8623.20220923_200000_TAI,1
1435,305,hmi.sharp_cea_720s.305.20101223_080000_TAI,0
19377,5705,hmi.sharp_cea_720s.5705.20150623_030000_TAI,0
23812,6925,hmi.sharp_cea_720s.6925.20170122_130000_TAI,0
10086,2557,hmi.sharp_cea_720s.2557.20130316_210000_TAI,1
23657,6893,hmi.sharp_cea_720s.6893.20161227_080000_TAI,0
28792,7689,hmi.sharp_cea_720s.7689.20210731_020000_TAI,0
27128,7470,hmi.sharp_cea_720s.7470.20201115_080000_TAI,0
25853,7242,hmi.sharp_cea_720s.7242.20180306_030000_TAI,0
5664,869,hmi.sharp_cea_720s.869.20110915_080000_TAI,1
18579,5621,hmi.sharp_cea_720s.5621.20150530_080000_TAI,0
16788,4461,hmi.sharp_cea_720s.4461.20140818_110000_TAI,0
15375,4156,hmi.sharp_cea_720s.4156.20140529_160000_TAI,0
23451,6860,hmi.sharp_cea_720s.6860.20161120_060000_TAI,0
5755,892,hmi.sharp_cea_720s.892.20110924_170000_TAI,1
13427,3031,hmi.sharp_cea_720s.3031.20130808_080000_TAI,0
29562,8546,hmi.sharp_cea_720s.8546.20220901_170000_TAI,1
20576,5916,hmi.sharp_cea_720s.5916.20150827_100000_TAI,1
17083,4551,hmi.sharp_cea_720s.4551.20140916_000000_TAI,0
9460,1500,hmi.sharp_cea_720s.1500.20120325_180000_TAI,0
16229,4321,hmi.sharp_cea_720s.4321.20140710_170000_TAI,1
6464,997,hmi.sharp_cea_720s.997.20111031_080000_TAI,0
978,211,hmi.sharp_cea_720s.211.20101018_030000_TAI,1
20560,5912,hmi.sharp_cea_720s.5912.20150826_190000_TAI,0
8277,1313,hmi.sharp_cea_720s.1313.20120120_080000_TAI,0
23253,6810,hmi.sharp_cea_720s.6810.20161019_000000_TAI,0
25121,7115,hmi.sharp_cea_720s.7115.20170903_020000_TAI,1
15953,4272,hmi.sharp_cea_720s.4272.20140702_160000_TAI,0
13142,2966,hmi.sharp_cea_720s.2966.20130722_150000_TAI,0
11059,2673,hmi.sharp_cea_720s.2673.20130421_180000_TAI,1
8630,1396,hmi.sharp_cea_720s.1396.20120213_230000_TAI,0
13844,3095,hmi.sharp_cea_720s.3095.20130817_150000_TAI,0
25801,7237,hmi.sharp_cea_720s.7237.20180211_130000_TAI,1
13245,2995,hmi.sharp_cea_720s.2995.20130728_080000_TAI,0
1079,224,hmi.sharp_cea_720s.224.20101028_040000_TAI,0
9366,1484,hmi.sharp_cea_720s.1484.20120320_220000_TAI,1
7627,1221,hmi.sharp_cea_720s.1221.20111229_000000_TAI,0
20819,5956,hmi.sharp_cea_720s.5956.20150915_180000_TAI,1
23272,6815,hmi.sharp_cea_720s.6815.20161023_080000_TAI,0
53,19,hmi.sharp_cea_720s.19.20100512_180000_TAI,0
8148,1302,hmi.sharp_cea_720s.1302.20120112_080000_TAI,0
24129,6972,hmi.sharp_cea_720s.6972.20170402_070000_TAI,1
4472,750,hmi.sharp_cea_720s.750.20110730_000000_TAI,1
23633,6888,hmi.sharp_cea_720s.6888.20161222_080000_TAI,0
24603,7050,hmi.sharp_cea_720s.7050.20170620_090000_TAI,0
14795,4073,hmi.sharp_cea_720s.4073.20140502_060000_TAI,1
540,104,hmi.sharp_cea_720s.104.20100806_080000_TAI,0
16470,4379,hmi.sharp_cea_720s.4379.20140724_080000_TAI,1
19538,5742,hmi.sharp_cea_720s.5742.20150705_080000_TAI,0
22392,6172,hmi.sharp_cea_720s.6172.20151218_180000_TAI,1
27392,7501,hmi.sharp_cea_720s.7501.20201209_170000_TAI,0
21270,5983,hmi.sharp_cea_720s.5983.20150930_210000_TAI,1
29745,8569,hmi.sharp_cea_720s.8569.20220904_050000_TAI,0
25861,7244,hmi.sharp_cea_720s.7244.20180315_150000_TAI,0
14752,4071,hmi.sharp_cea_720s.4071.20140427_080000_TAI,0
3727,661,hmi.sharp_cea_720s.661.20110618_190000_TAI,1
27960,7581,hmi.sharp_cea_720s.7581.20210509_050000_TAI,1
3697,661,hmi.sharp_cea_720s.661.20110616_220000_TAI,1
3982,693,hmi.sharp_cea_720s.693.20110702_080000_TAI,0
3337,587,hmi.sharp_cea_720s.587.20110509_080000_TAI,0
24457,7030,hmi.sharp_cea_720s.7030.20170528_080000_TAI,0
10386,2605,hmi.sharp_cea_720s.2605.20130403_160000_TAI,1
14634,4051,hmi.sharp_cea_720s.4051.20140426_000000_TAI,0
24766,7075,hmi.sharp_cea_720s.7075.20170713_100000_TAI,1
14810,4073,hmi.sharp_cea_720s.4073.20140502_210000_TAI,1
14584,4042,hmi.sharp_cea_720s.4042.20140425_060000_TAI,1
3607,639,hmi.sharp_cea_720s.639.20110609_010000_TAI,0
4395,748,hmi.sharp_cea_720s.748.20110730_040000_TAI,1
2425,401,hmi.sharp_cea_720s.401.20110310_030000_TAI,1
30186,8623,hmi.sharp_cea_720s.8623.20220923_130000_TAI,1
19349,5693,hmi.sharp_cea_720s.5693.20150621_080000_TAI,0
16314,4337,hmi.sharp_cea_720s.4337.20140705_040000_TAI,0
14814,4073,hmi.sharp_cea_720s.4073.20140503_010000_TAI,1
22018,6102,hmi.sharp_cea_720s.6102.20151117_000000_TAI,0
767,175,hmi.sharp_cea_720s.175.20100914_080000_TAI,0
29471,8546,hmi.sharp_cea_720s.8546.20220827_220000_TAI,1
18811,5653,hmi.sharp_cea_720s.5653.20150610_030000_TAI,1
18455,5582,hmi.sharp_cea_720s.5582.20150518_080000_TAI,0
11943,2749,hmi.sharp_cea_720s.2749.20130517_000000_TAI,0
29718,8561,hmi.sharp_cea_720s.8561.20220906_080000_TAI,0
1018,219,hmi.sharp_cea_720s.219.20101014_050000_TAI,0
4126,712,hmi.sharp_cea_720s.712.20110715_080000_TAI,0
10155,2560,hmi.sharp_cea_720s.2560.20130314_110000_TAI,1
13708,3065,hmi.sharp_cea_720s.3065.20130815_080000_TAI,0
3645,651,hmi.sharp_cea_720s.651.20110606_080000_TAI,0
17902,5501,hmi.sharp_cea_720s.5501.20150427_000000_TAI,0
25491,7165,hmi.sharp_cea_720s.7165.20171020_080000_TAI,0
10565,2635,hmi.sharp_cea_720s.2635.20130413_020000_TAI,0
17442,4623,hmi.sharp_cea_720s.4623.20141005_180000_TAI,1
20158,5852,hmi.sharp_cea_720s.5852.20150806_080000_TAI,0
17642,4698,hmi.sharp_cea_720s.4698.20141019_080000_TAI,1
15118,4116,hmi.sharp_cea_720s.4116.20140512_080000_TAI,0
714,156,hmi.sharp_cea_720s.156.20100905_220000_TAI,1
15763,4231,hmi.sharp_cea_720s.4231.20140614_150000_TAI,1
20729,5940,hmi.sharp_cea_720s.5940.20150905_000000_TAI,0
28121,7590,hmi.sharp_cea_720s.7590.20210526_120000_TAI,1
28164,7590,hmi.sharp_cea_720s.7590.20210528_100000_TAI,1
8214,1309,hmi.sharp_cea_720s.1309.20120114_040000_TAI,0
18731,5637,hmi.sharp_cea_720s.5637.20150610_170000_TAI,1
5569,852,hmi.sharp_cea_720s.852.20110915_160000_TAI,0
27921,7573,hmi.sharp_cea_720s.7573.20210421_040000_TAI,0
29824,8589,hmi.sharp_cea_720s.8589.20220913_220000_TAI,1
13935,3103,hmi.sharp_cea_720s.3103.20130822_100000_TAI,1
24195,6975,hmi.sharp_cea_720s.6975.20170331_210000_TAI,1
13134,2966,hmi.sharp_cea_720s.2966.20130714_080000_TAI,0
7688,1237,hmi.sharp_cea_720s.1237.20111228_020000_TAI,1
28830,7694,hmi.sharp_cea_720s.7694.20210813_060000_TAI,1
23257,6810,hmi.sharp_cea_720s.6810.20161023_080000_TAI,0
3300,580,hmi.sharp_cea_720s.580.20110508_180000_TAI,1
27740,7564,hmi.sharp_cea_720s.7564.20210329_080000_TAI,0
15121,4116,hmi.sharp_cea_720s.4116.20140515_080000_TAI,0
10553,2635,hmi.sharp_cea_720s.2635.20130412_140000_TAI,1
23314,6826,hmi.sharp_cea_720s.6826.20161030_170000_TAI,0
13337,3012,hmi.sharp_cea_720s.3012.20130801_080000_TAI,0
11919,2748,hmi.sharp_cea_720s.2748.20130520_080000_TAI,1
2647,407,hmi.sharp_cea_720s.407.20110315_110000_TAI,1
29299,8539,hmi.sharp_cea_720s.8539.20220821_180000_TAI,1
26164,7303,hmi.sharp_cea_720s.7303.20180907_000000_TAI,0
4930,764,hmi.sharp_cea_720s.764.20110806_120000_TAI,1
5647,869,hmi.sharp_cea_720s.869.20110914_140000_TAI,1
6593,1038,hmi.sharp_cea_720s.1038.20111108_080000_TAI,0
6665,1064,hmi.sharp_cea_720s.1064.20111118_080000_TAI,0
20862,5956,hmi.sharp_cea_720s.5956.20150917_200000_TAI,1
5855,892,hmi.sharp_cea_720s.892.20110929_180000_TAI,1
14713,4065,hmi.sharp_cea_720s.4065.20140428_150000_TAI,1
825,189,hmi.sharp_cea_720s.189.20100923_160000_TAI,0
4982,767,hmi.sharp_cea_720s.767.20110809_080000_TAI,0
8544,1382,hmi.sharp_cea_720s.1382.20120207_080000_TAI,0
14058,3119,hmi.sharp_cea_720s.3119.20130903_160000_TAI,1
13421,3031,hmi.sharp_cea_720s.3031.20130802_080000_TAI,0
18192,5537,hmi.sharp_cea_720s.5537.20150510_170000_TAI,1
12311,2826,hmi.sharp_cea_720s.2826.20130604_080000_TAI,0
29470,8546,hmi.sharp_cea_720s.8546.20220827_210000_TAI,1
28507,7638,hmi.sharp_cea_720s.7638.20210627_150000_TAI,1
11760,2739,hmi.sharp_cea_720s.2739.20130520_050000_TAI,0
8582,1389,hmi.sharp_cea_720s.1389.20120210_180000_TAI,1
5150,799,hmi.sharp_cea_720s.799.20110818_080000_TAI,0
11831,2748,hmi.sharp_cea_720s.2748.20130516_120000_TAI,1
18691,5637,hmi.sharp_cea_720s.5637.20150609_010000_TAI,1
13316,3004,hmi.sharp_cea_720s.3004.20130725_000000_TAI,0
4866,759,hmi.sharp_cea_720s.759.20110803_040000_TAI,0
9303,1470,hmi.sharp_cea_720s.1470.20120317_100000_TAI,0
22368,6172,hmi.sharp_cea_720s.6172.20151216_040000_TAI,1
8035,1279,hmi.sharp_cea_720s.1279.20120107_080000_TAI,0
16100,4296,hmi.sharp_cea_720s.4296.20140707_080000_TAI,0
4601,750,hmi.sharp_cea_720s.750.20110804_100000_TAI,1
22356,6172,hmi.sharp_cea_720s.6172.20151215_160000_TAI,1
206,54,hmi.sharp_cea_720s.54.20100611_110000_TAI,1
16762,4454,hmi.sharp_cea_720s.4454.20140819_080000_TAI,0
937,211,hmi.sharp_cea_720s.211.20101016_100000_TAI,1
29193,8528,hmi.sharp_cea_720s.8528.20220824_130000_TAI,1
19391,5711,hmi.sharp_cea_720s.5711.20150624_020000_TAI,0
7874,1271,hmi.sharp_cea_720s.1271.20120104_180000_TAI,1
19222,5692,hmi.sharp_cea_720s.5692.20150621_040000_TAI,1
23405,6842,hmi.sharp_cea_720s.6842.20161117_010000_TAI,0
5811,892,hmi.sharp_cea_720s.892.20110927_050000_TAI,1
14036,3119,hmi.sharp_cea_720s.3119.20130902_000000_TAI,0
6506,1012,hmi.sharp_cea_720s.1012.20111102_000000_TAI,0
7213,1120,hmi.sharp_cea_720s.1120.20111204_130000_TAI,1
13497,3048,hmi.sharp_cea_720s.3048.20130815_080000_TAI,0
26890,7440,hmi.sharp_cea_720s.7440.20200820_000000_TAI,0
252,57,hmi.sharp_cea_720s.57.20100622_080000_TAI,0
15356,4152,hmi.sharp_cea_720s.4152.20140525_000000_TAI,0
29244,8528,hmi.sharp_cea_720s.8528.20220826_180000_TAI,1
14041,3119,hmi.sharp_cea_720s.3119.20130902_220000_TAI,1
26040,7275,hmi.sharp_cea_720s.7275.20180626_080000_TAI,0
5649,869,hmi.sharp_cea_720s.869.20110914_160000_TAI,1
7293,1149,hmi.sharp_cea_720s.1149.20111204_080000_TAI,1
25858,7242,hmi.sharp_cea_720s.7242.20180311_080000_TAI,0
10817,2645,hmi.sharp_cea_720s.2645.20130413_100000_TAI,0
6705,1075,hmi.sharp_cea_720s.1075.20111113_050000_TAI,1
18186,5537,hmi.sharp_cea_720s.5537.20150510_110000_TAI,1
2847,451,hmi.sharp_cea_720s.451.20110329_020000_TAI,1
25299,7123,hmi.sharp_cea_720s.7123.20170902_220000_TAI,0
4508,750,hmi.sharp_cea_720s.750.20110731_120000_TAI,1
23752,6920,hmi.sharp_cea_720s.6920.20170120_090000_TAI,1
24149,6975,hmi.sharp_cea_720s.6975.20170327_180000_TAI,1
28622,7660,hmi.sharp_cea_720s.7660.20210712_040000_TAI,0
10487,2632,hmi.sharp_cea_720s.2632.20130406_160000_TAI,0
7303,1149,hmi.sharp_cea_720s.1149.20111204_180000_TAI,1
13212,2981,hmi.sharp_cea_720s.2981.20130728_070000_TAI,0
5928,893,hmi.sharp_cea_720s.893.20110922_220000_TAI,0
27890,7570,hmi.sharp_cea_720s.7570.20210425_210000_TAI,1
15310,4135,hmi.sharp_cea_720s.4135.20140519_080000_TAI,0
17965,5526,hmi.sharp_cea_720s.5526.20150502_120000_TAI,1
20322,5885,hmi.sharp_cea_720s.5885.20150820_000000_TAI,1
18655,5637,hmi.sharp_cea_720s.5637.20150607_050000_TAI,1
26131,7299,hmi.sharp_cea_720s.7299.20180819_000000_TAI,0
2899,451,hmi.sharp_cea_720s.451.20110402_120000_TAI,1
14850,4073,hmi.sharp_cea_720s.4073.20140504_130000_TAI,1
30035,8602,hmi.sharp_cea_720s.8602.20220918_180000_TAI,1
27878,7570,hmi.sharp_cea_720s.7570.20210425_090000_TAI,1
17798,4698,hmi.sharp_cea_720s.4698.20141026_090000_TAI,1
25770,7237,hmi.sharp_cea_720s.7237.20180209_190000_TAI,1
10906,2663,hmi.sharp_cea_720s.2663.20130414_160000_TAI,1
8948,1447,hmi.sharp_cea_720s.1447.20120307_040000_TAI,1
6179,924,hmi.sharp_cea_720s.924.20111009_080000_TAI,0
11134,2678,hmi.sharp_cea_720s.2678.20130423_080000_TAI,0
16362,4351,hmi.sharp_cea_720s.4351.20140712_080000_TAI,0
25229,7115,hmi.sharp_cea_720s.7115.20170908_000000_TAI,1
29068,8517,hmi.sharp_cea_720s.8517.20220812_010000_TAI,0
14158,3129,hmi.sharp_cea_720s.3129.20130904_040000_TAI,1
18514,5596,hmi.sharp_cea_720s.5596.20150525_080000_TAI,0
29070,8517,hmi.sharp_cea_720s.8517.20220814_000000_TAI,0
20800,5956,hmi.sharp_cea_720s.5956.20150914_200000_TAI,1
28805,7691,hmi.sharp_cea_720s.7691.20210807_000000_TAI,0
14473,4022,hmi.sharp_cea_720s.4022.20140419_080000_TAI,0
7181,1120,hmi.sharp_cea_720s.1120.20111129_180000_TAI,1
22174,6154,hmi.sharp_cea_720s.6154.20151209_150000_TAI,0
14868,4075,hmi.sharp_cea_720s.4075.20140429_090000_TAI,1
3444,606,hmi.sharp_cea_720s.606.20110523_080000_TAI,0
2174,393,hmi.sharp_cea_720s.393.20110304_070000_TAI,1
16979,4529,hmi.sharp_cea_720s.4529.20140906_000000_TAI,0
23501,6870,hmi.sharp_cea_720s.6870.20161129_130000_TAI,1
8741,1406,hmi.sharp_cea_720s.1406.20120218_080000_TAI,0
28548,7640,hmi.sharp_cea_720s.7640.20210625_170000_TAI,0
20094,5848,hmi.sharp_cea_720s.5848.20150808_150000_TAI,1
7933,1273,hmi.sharp_cea_720s.1273.20120101_060000_TAI,0
25743,7237,hmi.sharp_cea_720s.7237.20180206_200000_TAI,1
86,26,hmi.sharp_cea_720s.26.20100524_080000_TAI,0
28887,7710,hmi.sharp_cea_720s.7710.20210823_000000_TAI,0
27491,7521,hmi.sharp_cea_720s.7521.20201227_080000_TAI,0
23291,6821,hmi.sharp_cea_720s.6821.20161029_080000_TAI,0
18917,5671,hmi.sharp_cea_720s.5671.20150612_200000_TAI,0
21317,5990,hmi.sharp_cea_720s.5990.20150928_120000_TAI,1
136,43,hmi.sharp_cea_720s.43.20100602_080000_TAI,0
8817,1415,hmi.sharp_cea_720s.1415.20120218_220000_TAI,0
13958,3104,hmi.sharp_cea_720s.3104.20130821_080000_TAI,0
23582,6870,hmi.sharp_cea_720s.6870.20161205_050000_TAI,1
19302,5692,hmi.sharp_cea_720s.5692.20150624_120000_TAI,1
1396,297,hmi.sharp_cea_720s.297.20101214_230000_TAI,1
7835,1270,hmi.sharp_cea_720s.1270.20120104_080000_TAI,0
19329,5692,hmi.sharp_cea_720s.5692.20150625_160000_TAI,1
15263,4133,hmi.sharp_cea_720s.4133.20140516_060000_TAI,1
26714,7406,hmi.sharp_cea_720s.7406.20200129_080000_TAI,0
17585,4678,hmi.sharp_cea_720s.4678.20141016_080000_TAI,0
17008,4536,hmi.sharp_cea_720s.4536.20140914_000000_TAI,0
8017,1275,hmi.sharp_cea_720s.1275.20120110_000000_TAI,1
5202,812,hmi.sharp_cea_720s.812.20110827_080000_TAI,0
17895,4718,hmi.sharp_cea_720s.4718.20141031_050000_TAI,0
28422,7633,hmi.sharp_cea_720s.7633.20210630_050000_TAI,1
4562,750,hmi.sharp_cea_720s.750.20110802_180000_TAI,1
2953,465,hmi.sharp_cea_720s.465.20110330_050000_TAI,0
14754,4071,hmi.sharp_cea_720s.4071.20140429_080000_TAI,0
2773,436,hmi.sharp_cea_720s.436.20110325_160000_TAI,0
209,54,hmi.sharp_cea_720s.54.20100611_140000_TAI,1
15603,4205,hmi.sharp_cea_720s.4205.20140612_140000_TAI,1
21082,5983,hmi.sharp_cea_720s.5983.20150922_220000_TAI,1
19671,5752,hmi.sharp_cea_720s.5752.20150710_080000_TAI,0
18159,5537,hmi.sharp_cea_720s.5537.20150504_110000_TAI,1
3393,595,hmi.sharp_cea_720s.595.20110516_080000_TAI,0
20417,5885,hmi.sharp_cea_720s.5885.20150823_230000_TAI,1
22686,6206,hmi.sharp_cea_720s.6206.20151226_050000_TAI,1
18757,5644,hmi.sharp_cea_720s.5644.20150607_080000_TAI,0
